Student_ID,Class,Section,Month,Attendance_Percentage
1381,7,B,February,86
1381,7,B,March,90
1382,7,B,April,85
1382,7,B,May,84
1382,7,B,August,75
1382,7,B,September,77
1382,7,B,October,89
1382,7,B,November,80
1382,7,B,December,76
1382,7,B,January,84
1382,7,B,February,84
1382,7,B,March,75
1383,7,B,April,93
1383,7,B,May,90
1383,7,B,August,92
1383,7,B,September,90
1383,7,B,October,95
1383,7,B,November,95
1383,7,B,December,99
1383,7,B,January,94
1383,7,B,February,92
1383,7,B,March,91
1384,7,B,April,69
1384,7,B,May,63
1384,7,B,August,60
1384,7,B,September,73
1384,7,B,October,75
1384,7,B,November,68
1384,7,B,December,67
1384,7,B,January,66
1384,7,B,February,64
1384,7,B,March,61
1385,7,A,April,93
1385,7,A,May,91
1385,7,A,August,100
1385,7,A,September,90
1385,7,A,October,90
1385,7,A,November,96
1385,7,A,December,100
1385,7,A,January,95
1385,7,A,February,92
1385,7,A,March,93
1386,7,B,April,79
1386,7,B,May,77
1386,7,B,August,78
1386,7,B,September,82
1386,7,B,October,80
1386,7,B,November,82
1386,7,B,December,75
1386,7,B,January,84
1386,7,B,February,80
1386,7,B,March,84
1387,7,B,April,84
1387,7,B,May,77
1387,7,B,August,83
1387,7,B,September,78
1387,7,B,October,89
1387,7,B,November,78
1387,7,B,December,90
1387,7,B,January,80
1387,7,B,February,81
1387,7,B,March,82
1388,7,A,April,67
1388,7,A,May,64
1388,7,A,August,71
1388,7,A,September,66
1388,7,A,October,71
1388,7,A,November,63
1388,7,A,December,72
1388,7,A,January,63
1388,7,A,February,65
1388,7,A,March,60
1389,7,B,April,81
1389,7,B,May,88
1389,7,B,August,86
1389,7,B,September,83
1389,7,B,October,78
1389,7,B,November,76
1389,7,B,December,89
1389,7,B,January,86
1389,7,B,February,79
1389,7,B,March,77
1390,7,A,April,100
1390,7,A,May,91
1390,7,A,August,100
1390,7,A,September,96
1390,7,A,October,92
1390,7,A,November,96
1390,7,A,December,91
1390,7,A,January,91
1390,7,A,February,97
1390,7,A,March,91
1391,7,A,April,100
1391,7,A,May,93
1391,7,A,August,92
1391,7,A,September,92
1391,7,A,October,93
1391,7,A,November,93
1391,7,A,December,91
1391,7,A,January,96
1391,7,A,February,98
1391,7,A,March,98
1392,7,A,April,71
1392,7,A,May,63
1392,7,A,August,63
1392,7,A,September,72
1392,7,A,October,66
1392,7,A,November,64
1392,7,A,December,74
1392,7,A,January,63
1392,7,A,February,71
1392,7,A,March,69
1393,7,A,April,100
1393,7,A,May,99
1393,7,A,August,92
1393,7,A,September,97
1393,7,A,October,96
1393,7,A,November,100
1393,7,A,December,95
1393,7,A,January,91
1393,7,A,February,96
1393,7,A,March,90
1394,7,B,April,93
1394,7,B,May,95
1394,7,B,August,90
1394,7,B,September,90
1394,7,B,October,98
1394,7,B,November,96
1394,7,B,December,99
1394,7,B,January,97
1394,7,B,February,94
1394,7,B,March,94
1395,7,B,April,88
1395,7,B,May,79
1395,7,B,August,86
1395,7,B,September,88
1395,7,B,October,85
1395,7,B,November,81
1395,7,B,December,79
1395,7,B,January,76
1395,7,B,February,81
1395,7,B,March,83
1396,7,B,April,66
1396,7,B,May,70
1396,7,B,August,68
1396,7,B,September,60
1396,7,B,October,74
1396,7,B,November,68
1396,7,B,December,67
1396,7,B,January,69
1396,7,B,February,69
1396,7,B,March,62
1397,7,B,April,89
1397,7,B,May,75
1397,7,B,August,76
1397,7,B,September,90
1397,7,B,October,77
1397,7,B,November,80
1397,7,B,December,77
1397,7,B,January,75
1397,7,B,February,89
1397,7,B,March,78
1398,7,B,April,83
1398,7,B,May,77
1398,7,B,August,79
1398,7,B,September,81
1398,7,B,October,88
1398,7,B,November,76
1398,7,B,December,83
1398,7,B,January,79
1398,7,B,February,76
1398,7,B,March,77
1399,7,A,April,99
1399,7,A,May,90
1399,7,A,August,90
1399,7,A,September,96
1399,7,A,October,99
1399,7,A,November,95
1399,7,A,December,94
1399,7,A,January,97
1399,7,A,February,93
1399,7,A,March,99
1400,7,A,April,94
1400,7,A,May,90
1400,7,A,August,96
1400,7,A,September,91
1400,7,A,October,96
1400,7,A,November,94
1400,7,A,December,98
1400,7,A,January,91
1400,7,A,February,98
1400,7,A,March,98
1401,7,B,April,89
1401,7,B,May,83
1401,7,B,August,82
1401,7,B,September,78
1401,7,B,October,85
1401,7,B,November,90
1401,7,B,December,89
1401,7,B,January,80
1401,7,B,February,81
1401,7,B,March,86
1402,7,A,April,79
1402,7,A,May,77
1402,7,A,August,81
1402,7,A,September,80
1402,7,A,October,77
1402,7,A,November,76
1402,7,A,December,87
1402,7,A,January,87
1402,7,A,February,84
1402,7,A,March,90
1403,7,B,April,85
1403,7,B,May,82
1403,7,B,August,89
1403,7,B,September,90
1403,7,B,October,90
1403,7,B,November,86
1403,7,B,December,89
1403,7,B,January,81
1403,7,B,February,76
1403,7,B,March,86
1404,7,B,April,99
1404,7,B,May,96
1404,7,B,August,92
1404,7,B,September,91
1404,7,B,October,90
1404,7,B,November,94
1404,7,B,December,97
1404,7,B,January,97
1404,7,B,February,91
1404,7,B,March,96
1405,7,A,April,100
1405,7,A,May,97
1405,7,A,August,92
1405,7,A,September,96
1405,7,A,October,93
1405,7,A,November,93
1405,7,A,December,92
1405,7,A,January,94
1405,7,A,February,98
1405,7,A,March,92
1406,7,B,April,90
1406,7,B,May,79
1406,7,B,August,78
1406,7,B,September,76
1406,7,B,October,85
1406,7,B,November,87
1406,7,B,December,81
1406,7,B,January,76
1406,7,B,February,79
1406,7,B,March,87
1407,7,A,April,61
1407,7,A,May,63
1407,7,A,August,71
1407,7,A,September,71
1407,7,A,October,71
1407,7,A,November,61
1407,7,A,December,62
1407,7,A,January,71
1407,7,A,February,70
1407,7,A,March,66
1408,7,B,April,85
1408,7,B,May,81
1408,7,B,August,78
1408,7,B,September,81
1408,7,B,October,84
1408,7,B,November,87
1408,7,B,December,84
1408,7,B,January,90
1408,7,B,February,87
1408,7,B,March,87
1409,7,A,April,82
1409,7,A,May,83
1409,7,A,August,78
1409,7,A,September,89
1409,7,A,October,80
1409,7,A,November,78
1409,7,A,December,77
1409,7,A,January,85
1409,7,A,February,89
1409,7,A,March,80
1410,7,A,April,60
1410,7,A,May,60
1410,7,A,August,73
1410,7,A,September,74
1410,7,A,October,65
1410,7,A,November,72
1410,7,A,December,68
1410,7,A,January,63
1410,7,A,February,68
1410,7,A,March,63
1411,7,A,April,89
1411,7,A,May,84
1411,7,A,August,81
1411,7,A,September,88
1411,7,A,October,80
1411,7,A,November,89
1411,7,A,December,77
1411,7,A,January,79
1411,7,A,February,77
1411,7,A,March,82
1412,7,A,April,90
1412,7,A,May,78
1412,7,A,August,84
1412,7,A,September,86
1412,7,A,October,77
1412,7,A,November,81
1412,7,A,December,79
1412,7,A,January,80
1412,7,A,February,89
1412,7,A,March,85
1413,7,B,April,84
1413,7,B,May,77
1413,7,B,August,87
1413,7,B,September,87
1413,7,B,October,77
1413,7,B,November,80
1413,7,B,December,77
1413,7,B,January,85
1413,7,B,February,88
1413,7,B,March,78
1414,7,B,April,90
1414,7,B,May,100
1414,7,B,August,98
1414,7,B,September,95
1414,7,B,October,91
1414,7,B,November,100
1414,7,B,December,91
1414,7,B,January,99
1414,7,B,February,97
1414,7,B,March,96
1415,7,A,April,88
1415,7,A,May,83
1415,7,A,August,87
1415,7,A,September,90
1415,7,A,October,78
1415,7,A,November,77
1415,7,A,December,88
1415,7,A,January,77
1415,7,A,February,84
1415,7,A,March,76
1416,7,B,April,76
1416,7,B,May,84
1416,7,B,August,85
1416,7,B,September,87
1416,7,B,October,77
1416,7,B,November,85
1416,7,B,December,89
1416,7,B,January,84
1416,7,B,February,82
1416,7,B,March,87
1417,7,B,April,74
1417,7,B,May,63
1417,7,B,August,70
1417,7,B,September,64
1417,7,B,October,66
1417,7,B,November,64
1417,7,B,December,73
1417,7,B,January,69
1417,7,B,February,65
1417,7,B,March,73
1418,7,B,April,79
1418,7,B,May,80
1418,7,B,August,87
1418,7,B,September,88
1418,7,B,October,84
1418,7,B,November,75
1418,7,B,December,76
1418,7,B,January,77
1418,7,B,February,83
1418,7,B,March,78
1419,7,A,April,97
1419,7,A,May,96
1419,7,A,August,92
1419,7,A,September,95
1419,7,A,October,96
1419,7,A,November,93
1419,7,A,December,92
1419,7,A,January,90
1419,7,A,February,91
1419,7,A,March,99
1420,7,A,April,75
1420,7,A,May,77
1420,7,A,August,76
1420,7,A,September,83
1420,7,A,October,85
1420,7,A,November,87
1420,7,A,December,90
1420,7,A,January,87
1420,7,A,February,86
1420,7,A,March,79
1421,7,A,April,87
1421,7,A,May,87
1421,7,A,August,90
1421,7,A,September,78
1421,7,A,October,83
1421,7,A,November,87
1421,7,A,December,81
1421,7,A,January,89
1421,7,A,February,88
1421,7,A,March,84
1422,7,B,April,85
1422,7,B,May,90
1422,7,B,August,84
1422,7,B,September,83
1422,7,B,October,78
1422,7,B,November,79
1422,7,B,December,86
1422,7,B,January,78
1422,7,B,February,89
1422,7,B,March,82
1423,7,B,April,75
1423,7,B,May,90
1423,7,B,August,77
1423,7,B,September,90
1423,7,B,October,86
1423,7,B,November,82
1423,7,B,December,86
1423,7,B,January,87
1423,7,B,February,82
1423,7,B,March,81
1424,7,B,April,75
1424,7,B,May,76
1424,7,B,August,75
1424,7,B,September,80
1424,7,B,October,87
1424,7,B,November,86
1424,7,B,December,76
1424,7,B,January,77
1424,7,B,February,76
1424,7,B,March,76
1425,7,A,April,85
1425,7,A,May,85
1425,7,A,August,85
1425,7,A,September,88
1425,7,A,October,82
1425,7,A,November,86
1425,7,A,December,86
1425,7,A,January,81
1425,7,A,February,89
1425,7,A,March,80
1426,7,B,April,78
1426,7,B,May,84
1426,7,B,August,89
1426,7,B,September,89
1426,7,B,October,75
1426,7,B,November,75
1426,7,B,December,79
1426,7,B,January,88
1426,7,B,February,81
1426,7,B,March,75
1427,7,B,April,75
1427,7,B,May,75
1427,7,B,August,81
1427,7,B,September,88
1427,7,B,October,88
1427,7,B,November,83
1427,7,B,December,89
1427,7,B,January,83
1427,7,B,February,88
1427,7,B,March,80
1428,7,A,April,62
1428,7,A,May,64
1428,7,A,August,64
1428,7,A,September,75
1428,7,A,October,74
1428,7,A,November,73
1428,7,A,December,70
1428,7,A,January,66
1428,7,A,February,61
1428,7,A,March,63
1429,7,A,April,97
1429,7,A,May,97
1429,7,A,August,90
1429,7,A,September,90
1429,7,A,October,100
1429,7,A,November,99
1429,7,A,December,100
1429,7,A,January,93
1429,7,A,February,94
1429,7,A,March,95
1430,8,B,April,97
1430,8,B,May,94
1430,8,B,August,96
1430,8,B,September,95
1430,8,B,October,92
1430,8,B,November,93
1430,8,B,December,92
1430,8,B,January,90
1430,8,B,February,98
1430,8,B,March,90
1431,8,B,April,65
1431,8,B,May,71
1431,8,B,August,73
1431,8,B,September,63
1431,8,B,October,67
1431,8,B,November,67
1431,8,B,December,66
1431,8,B,January,67
1431,8,B,February,72
1431,8,B,March,71
1432,8,A,April,90
1432,8,A,May,88
1432,8,A,August,77
1432,8,A,September,76
1432,8,A,October,83
1432,8,A,November,75
1432,8,A,December,85
1432,8,A,January,90
1432,8,A,February,78
1432,8,A,March,85
1433,8,A,April,100
1433,8,A,May,91
1433,8,A,August,93
1433,8,A,September,99
1433,8,A,October,92
1433,8,A,November,93
1433,8,A,December,94
1433,8,A,January,91
1433,8,A,February,98
1433,8,A,March,96
1434,8,B,April,88
1434,8,B,May,89
1434,8,B,August,83
1434,8,B,September,80
1434,8,B,October,83
1434,8,B,November,85
1434,8,B,December,76
1434,8,B,January,85
1434,8,B,February,87
1434,8,B,March,84
1435,8,B,April,62
1435,8,B,May,73
1435,8,B,August,70
1435,8,B,September,61
1435,8,B,October,71
1435,8,B,November,74
1435,8,B,December,62
1435,8,B,January,69
1435,8,B,February,67
1435,8,B,March,75
1436,8,B,April,83
1436,8,B,May,81
1436,8,B,August,80
1436,8,B,September,79
1436,8,B,October,85
1436,8,B,November,83
1436,8,B,December,85
1436,8,B,January,82
1436,8,B,February,75
1436,8,B,March,75
1437,8,A,April,96
1437,8,A,May,99
1437,8,A,August,94
1437,8,A,September,96
1437,8,A,October,96
1437,8,A,November,96
1437,8,A,December,97
1437,8,A,January,100
1437,8,A,February,90
1437,8,A,March,94
1438,8,A,April,60
1438,8,A,May,70
1438,8,A,August,74
1438,8,A,September,62
1438,8,A,October,73
1438,8,A,November,72
1438,8,A,December,64
1438,8,A,January,73
1438,8,A,February,71
1438,8,A,March,70
1439,8,B,April,77
1439,8,B,May,90
1439,8,B,August,80
1439,8,B,September,85
1439,8,B,October,79
1439,8,B,November,76
1439,8,B,December,80
1439,8,B,January,81
1439,8,B,February,87
1439,8,B,March,88
1440,8,A,April,78
1440,8,A,May,78
1440,8,A,August,80
1440,8,A,September,79
1440,8,A,October,88
1440,8,A,November,88
1440,8,A,December,80
1440,8,A,January,88
1440,8,A,February,83
1440,8,A,March,81
1441,8,B,April,76
1441,8,B,May,80
1441,8,B,August,81
1441,8,B,September,90
1441,8,B,October,79
1441,8,B,November,77
1441,8,B,December,90
1441,8,B,January,77
1441,8,B,February,80
1441,8,B,March,89
1442,8,A,April,82
1442,8,A,May,81
1442,8,A,August,87
1442,8,A,September,83
1442,8,A,October,89
1442,8,A,November,80
1442,8,A,December,79
1442,8,A,January,82
1442,8,A,February,85
1442,8,A,March,81
1443,8,B,April,82
1443,8,B,May,80
1443,8,B,August,79
1443,8,B,September,81
1443,8,B,October,84
1443,8,B,November,85
1443,8,B,December,81
1443,8,B,January,90
1443,8,B,February,87
1443,8,B,March,76
1444,8,A,April,82
1444,8,A,May,79
1444,8,A,August,78
1444,8,A,September,83
1444,8,A,October,76
1444,8,A,November,79
1444,8,A,December,83
1444,8,A,January,79
1444,8,A,February,81
1444,8,A,March,85
1445,8,B,April,80
1445,8,B,May,87
1445,8,B,August,87
1445,8,B,September,85
1445,8,B,October,86
1445,8,B,November,78
1445,8,B,December,81
1445,8,B,January,79
1445,8,B,February,83
1445,8,B,March,82
1446,8,A,April,82
1446,8,A,May,87
1446,8,A,August,85
1446,8,A,September,90
1446,8,A,October,77
1446,8,A,November,87
1446,8,A,December,90
1446,8,A,January,81
1446,8,A,February,76
1446,8,A,March,82
1447,8,A,April,80
1447,8,A,May,90
1447,8,A,August,82
1447,8,A,September,82
1447,8,A,October,77
1447,8,A,November,89
1447,8,A,December,84
1447,8,A,January,77
1447,8,A,February,80
1447,8,A,March,87
1448,8,A,April,90
1448,8,A,May,94
1448,8,A,August,100
1448,8,A,September,98
1448,8,A,October,95
1448,8,A,November,99
1448,8,A,December,91
1448,8,A,January,100
1448,8,A,February,93
1448,8,A,March,91
1449,8,A,April,82
1449,8,A,May,76
1449,8,A,August,81
1449,8,A,September,88
1449,8,A,October,85
1449,8,A,November,86
1449,8,A,December,89
1449,8,A,January,88
1449,8,A,February,89
1449,8,A,March,78
1450,8,A,April,76
1450,8,A,May,87
1450,8,A,August,80
1450,8,A,September,75
1450,8,A,October,82
1450,8,A,November,88
1450,8,A,December,84
1450,8,A,January,87
1450,8,A,February,76
1450,8,A,March,76
1451,8,B,April,74
1451,8,B,May,75
1451,8,B,August,74
1451,8,B,September,67
1451,8,B,October,71
1451,8,B,November,73
1451,8,B,December,68
1451,8,B,January,68
1451,8,B,February,68
1451,8,B,March,74
1452,8,A,April,71
1452,8,A,May,73
1452,8,A,August,61
1452,8,A,September,67
1452,8,A,October,74
1452,8,A,November,61
1452,8,A,December,73
1452,8,A,January,68
1452,8,A,February,71
1452,8,A,March,68
1453,8,B,April,87
1453,8,B,May,87
1453,8,B,August,75
1453,8,B,September,88
1453,8,B,October,83
1453,8,B,November,83
1453,8,B,December,90
1453,8,B,January,83
1453,8,B,February,85
1453,8,B,March,78
1454,8,A,April,86
1454,8,A,May,88
1454,8,A,August,88
1454,8,A,September,76
1454,8,A,October,76
1454,8,A,November,90
1454,8,A,December,90
1454,8,A,January,85
1454,8,A,February,81
1454,8,A,March,89
1455,8,B,April,82
1455,8,B,May,81
1455,8,B,August,86
1455,8,B,September,76
1455,8,B,October,85
1455,8,B,November,89
1455,8,B,December,87
1455,8,B,January,83
1455,8,B,February,78
1455,8,B,March,75
1456,8,A,April,90
1456,8,A,May,81
1456,8,A,August,90
1456,8,A,September,88
1456,8,A,October,82
1456,8,A,November,87
1456,8,A,December,77
1456,8,A,January,75
1456,8,A,February,76
1456,8,A,March,85
1457,8,B,April,89
1457,8,B,May,88
1457,8,B,August,84
1457,8,B,September,82
1457,8,B,October,83
1457,8,B,November,84
1457,8,B,December,77
1457,8,B,January,78
1457,8,B,February,83
1457,8,B,March,82
1458,8,B,April,67
1458,8,B,May,75
1458,8,B,August,73
1458,8,B,September,73
1458,8,B,October,73
1458,8,B,November,62
1458,8,B,December,73
1458,8,B,January,74
1458,8,B,February,64
1458,8,B,March,64
1459,8,B,April,68
1459,8,B,May,66
1459,8,B,August,75
1459,8,B,September,73
1459,8,B,October,65
1459,8,B,November,67
1459,8,B,December,75
1459,8,B,January,67
1459,8,B,February,62
1459,8,B,March,62
1460,8,A,April,63
1460,8,A,May,70
1460,8,A,August,60
1460,8,A,September,64
1460,8,A,October,67
1460,8,A,November,62
1460,8,A,December,69
1460,8,A,January,69
1460,8,A,February,72
1460,8,A,March,74
1461,8,B,April,86
1461,8,B,May,82
1461,8,B,August,81
1461,8,B,September,83
1461,8,B,October,76
1461,8,B,November,84
1461,8,B,December,83
1461,8,B,January,76
1461,8,B,February,78
1461,8,B,March,78
1462,8,A,April,65
1462,8,A,May,70
1462,8,A,August,61
1462,8,A,September,75
1462,8,A,October,72
1462,8,A,November,62
1462,8,A,December,68
1462,8,A,January,74
1462,8,A,February,73
1462,8,A,March,60
1463,8,A,April,84
1463,8,A,May,80
1463,8,A,August,84
1463,8,A,September,87
1463,8,A,October,77
1463,8,A,November,90
1463,8,A,December,75
1463,8,A,January,84
1463,8,A,February,78
1463,8,A,March,82
1464,8,A,April,81
1464,8,A,May,90
1464,8,A,August,76
1464,8,A,September,78
1464,8,A,October,83
1464,8,A,November,81
1464,8,A,December,86
1464,8,A,January,85
1464,8,A,February,85
1464,8,A,March,76
1465,8,B,April,85
1465,8,B,May,83
1465,8,B,August,84
1465,8,B,September,85
1465,8,B,October,84
1465,8,B,November,85
1465,8,B,December,79
1465,8,B,January,85
1465,8,B,February,87
1465,8,B,March,84
1466,8,A,April,79
1466,8,A,May,83
1466,8,A,August,83
1466,8,A,September,81
1466,8,A,October,79
1466,8,A,November,79
1466,8,A,December,81
1466,8,A,January,90
1466,8,A,February,83
1466,8,A,March,87
1467,8,A,April,88
1467,8,A,May,83
1467,8,A,August,89
1467,8,A,September,85
1467,8,A,October,76
1467,8,A,November,81
1467,8,A,December,80
1467,8,A,January,86
1467,8,A,February,84
1467,8,A,March,78
1468,8,B,April,83
1468,8,B,May,76
1468,8,B,August,86
1468,8,B,September,90
1468,8,B,October,86
1468,8,B,November,86
1468,8,B,December,85
1468,8,B,January,87
1468,8,B,February,86
1468,8,B,March,78
1469,8,B,April,93
1469,8,B,May,91
1469,8,B,August,92
1469,8,B,September,98
1469,8,B,October,90
1469,8,B,November,91
1469,8,B,December,95
1469,8,B,January,91
1469,8,B,February,91
1469,8,B,March,95
1470,8,A,April,81
1470,8,A,May,86
1470,8,A,August,81
1470,8,A,September,87
1470,8,A,October,76
1470,8,A,November,81
1470,8,A,December,84
1470,8,A,January,88
1470,8,A,February,90
1470,8,A,March,86
1471,8,B,April,89
1471,8,B,May,83
1471,8,B,August,78
1471,8,B,September,80
1471,8,B,October,83
1471,8,B,November,87
1471,8,B,December,86
1471,8,B,January,83
1471,8,B,February,77
1471,8,B,March,85
1472,8,A,April,62
1472,8,A,May,62
1472,8,A,August,64
1472,8,A,September,64
1472,8,A,October,65
1472,8,A,November,64
1472,8,A,December,61
1472,8,A,January,70
1472,8,A,February,75
1472,8,A,March,71
1473,8,B,April,76
1473,8,B,May,80
1473,8,B,August,80
1473,8,B,September,89
1473,8,B,October,77
1473,8,B,November,90
1473,8,B,December,85
1473,8,B,January,88
1473,8,B,February,75
1473,8,B,March,81
1474,8,B,April,81
1474,8,B,May,89
1474,8,B,August,89
1474,8,B,September,82
1474,8,B,October,80
1474,8,B,November,88
1474,8,B,December,84
1474,8,B,January,89
1474,8,B,February,87
1474,8,B,March,80
1475,8,B,April,89
1475,8,B,May,77
1475,8,B,August,80
1475,8,B,September,83
1475,8,B,October,75
1475,8,B,November,85
1475,8,B,December,86
1475,8,B,January,85
1475,8,B,February,83
1475,8,B,March,79
1476,8,B,April,82
1476,8,B,May,79
1476,8,B,August,90
1476,8,B,September,80
1476,8,B,October,90
1476,8,B,November,75
1476,8,B,December,80
1476,8,B,January,90
1476,8,B,February,87
1476,8,B,March,83
1477,8,B,April,78
1477,8,B,May,82
1477,8,B,August,82
1477,8,B,September,78
1477,8,B,October,87
1477,8,B,November,77
1477,8,B,December,84
1477,8,B,January,86
1477,8,B,February,81
1477,8,B,March,89
1478,8,A,April,83
1478,8,A,May,90
1478,8,A,August,78
1478,8,A,September,85
1478,8,A,October,85
1478,8,A,November,80
1478,8,A,December,86
1478,8,A,January,83
1478,8,A,February,76
1478,8,A,March,80
1479,8,A,April,73
1479,8,A,May,69
1479,8,A,August,64
1479,8,A,September,74
1479,8,A,October,62
1479,8,A,November,73
1479,8,A,December,68
1479,8,A,January,63
1479,8,A,February,69
1479,8,A,March,71
1480,8,A,April,93
1480,8,A,May,97
1480,8,A,August,93
1480,8,A,September,93
1480,8,A,October,96
1480,8,A,November,98
1480,8,A,December,96
1480,8,A,January,90
1480,8,A,February,92
1480,8,A,March,90
1481,8,A,April,83
1481,8,A,May,75
1481,8,A,August,79
1481,8,A,September,86
1481,8,A,October,77
1481,8,A,November,82
1481,8,A,December,83
1481,8,A,January,86
1481,8,A,February,89
1481,8,A,March,87
1482,8,A,April,94
1482,8,A,May,98
1482,8,A,August,98
1482,8,A,September,98
1482,8,A,October,97
1482,8,A,November,91
1482,8,A,December,99
1482,8,A,January,99
1482,8,A,February,91
1482,8,A,March,99
1483,8,B,April,83
1483,8,B,May,78
1483,8,B,August,78
1483,8,B,September,75
1483,8,B,October,77
1483,8,B,November,83
1483,8,B,December,85
1483,8,B,January,75
1483,8,B,February,88
1483,8,B,March,77
1484,8,B,April,72
1484,8,B,May,62
1484,8,B,August,70
1484,8,B,September,61
1484,8,B,October,75
1484,8,B,November,65
1484,8,B,December,63
1484,8,B,January,73
1484,8,B,February,61
1484,8,B,March,73
1485,8,B,April,78
1485,8,B,May,83
1485,8,B,August,84
1485,8,B,September,84
1485,8,B,October,79
1485,8,B,November,79
1485,8,B,December,75
1485,8,B,January,79
1485,8,B,February,90
1485,8,B,March,89
1486,8,A,April,86
1486,8,A,May,83
1486,8,A,August,83
1486,8,A,September,78
1486,8,A,October,76
1486,8,A,November,82
1486,8,A,December,85
1486,8,A,January,86
1486,8,A,February,79
1486,8,A,March,79
1487,8,B,April,89
1487,8,B,May,83
1487,8,B,August,78
1487,8,B,September,87
1487,8,B,October,83
1487,8,B,November,90
1487,8,B,December,77
1487,8,B,January,80
1487,8,B,February,77
1487,8,B,March,79
1488,8,B,April,98
1488,8,B,May,91
1488,8,B,August,100
1488,8,B,September,100
1488,8,B,October,98
1488,8,B,November,100
1488,8,B,December,95
1488,8,B,January,97
1488,8,B,February,91
1488,8,B,March,96
1489,8,A,April,93
1489,8,A,May,91
1489,8,A,August,90
1489,8,A,September,93
1489,8,A,October,90
1489,8,A,November,91
1489,8,A,December,90
1489,8,A,January,93
1489,8,A,February,93
1489,8,A,March,100
1490,8,B,April,90
1490,8,B,May,75
1490,8,B,August,82
1490,8,B,September,85
1490,8,B,October,78
1490,8,B,November,86
1490,8,B,December,86
1490,8,B,January,90
1490,8,B,February,85
1490,8,B,March,82
1491,8,B,April,96
1491,8,B,May,94
1491,8,B,August,92
1491,8,B,September,91
1491,8,B,October,93
1491,8,B,November,100
1491,8,B,December,97
1491,8,B,January,99
1491,8,B,February,91
1491,8,B,March,91
1492,8,B,April,95
1492,8,B,May,96
1492,8,B,August,99
1492,8,B,September,99
1492,8,B,October,97
1492,8,B,November,91
1492,8,B,December,95
1492,8,B,January,90
1492,8,B,February,98
1492,8,B,March,94
1493,8,A,April,76
1493,8,A,May,89
1493,8,A,August,88
1493,8,A,September,88
1493,8,A,October,89
1493,8,A,November,78
1493,8,A,December,90
1493,8,A,January,82
1493,8,A,February,89
1493,8,A,March,84
1494,8,B,April,72
1494,8,B,May,69
1494,8,B,August,67
1494,8,B,September,60
1494,8,B,October,66
1494,8,B,November,73
1494,8,B,December,74
1494,8,B,January,64
1494,8,B,February,66
1494,8,B,March,61
1495,8,A,April,90
1495,8,A,May,97
1495,8,A,August,99
1495,8,A,September,91
1495,8,A,October,95
1495,8,A,November,94
1495,8,A,December,96
1495,8,A,January,100
1495,8,A,February,90
1495,8,A,March,96
1496,8,A,April,75
1496,8,A,May,78
1496,8,A,August,85
1496,8,A,September,84
1496,8,A,October,80
1496,8,A,November,89
1496,8,A,December,80
1496,8,A,January,80
1496,8,A,February,75
1496,8,A,March,75
1497,8,B,April,88
1497,8,B,May,89
1497,8,B,August,90
1497,8,B,September,84
1497,8,B,October,76
1497,8,B,November,76
1497,8,B,December,87
1497,8,B,January,83
1497,8,B,February,88
1497,8,B,March,90
1498,8,B,April,71
1498,8,B,May,65
1498,8,B,August,61
1498,8,B,September,74
1498,8,B,October,70
1498,8,B,November,69
1498,8,B,December,65
1498,8,B,January,60
1498,8,B,February,63
1498,8,B,March,69
1499,9,B,April,65
1499,9,B,May,73
1499,9,B,August,70
1499,9,B,September,74
1499,9,B,October,66
1499,9,B,November,67
1499,9,B,December,68
1499,9,B,January,63
1499,9,B,February,67
1499,9,B,March,63
1500,9,A,April,67
1500,9,A,May,63
1500,9,A,August,69
1500,9,A,September,60
1500,9,A,October,71
1500,9,A,November,68
1500,9,A,December,71
1500,9,A,January,73
1500,9,A,February,63
1500,9,A,March,65
1501,9,A,April,85
1501,9,A,May,83
1501,9,A,August,76
1501,9,A,September,78
1501,9,A,October,75
1501,9,A,November,86
1501,9,A,December,81
1501,9,A,January,79
1501,9,A,February,90
1501,9,A,March,79
1502,9,B,April,66
1502,9,B,May,73
1502,9,B,August,62
1502,9,B,September,63
1502,9,B,October,70
1502,9,B,November,74
1502,9,B,December,75
1502,9,B,January,75
1502,9,B,February,70
1502,9,B,March,63
1503,9,B,April,65
1503,9,B,May,69
1503,9,B,August,62
1503,9,B,September,75
1503,9,B,October,68
1503,9,B,November,66
1503,9,B,December,66
1503,9,B,January,65
1503,9,B,February,63
1503,9,B,March,61
1504,9,A,April,84
1504,9,A,May,78
1504,9,A,August,80
1504,9,A,September,80
1504,9,A,October,83
1504,9,A,November,86
1504,9,A,December,75
1504,9,A,January,87
1504,9,A,February,83
1504,9,A,March,83
1505,9,B,April,80
1505,9,B,May,82
1505,9,B,August,84
1505,9,B,September,78
1505,9,B,October,88
1505,9,B,November,89
1505,9,B,December,76
1505,9,B,January,80
1505,9,B,February,78
1505,9,B,March,77
1506,9,B,April,87
1506,9,B,May,90
1506,9,B,August,85
1506,9,B,September,76
1506,9,B,October,79
1506,9,B,November,79
1506,9,B,December,75
1506,9,B,January,80
1506,9,B,February,83
1506,9,B,March,87
1507,9,B,April,61
1507,9,B,May,74
1507,9,B,August,73
1507,9,B,September,65
1507,9,B,October,73
1507,9,B,November,66
1507,9,B,December,64
1507,9,B,January,74
1507,9,B,February,68
1507,9,B,March,64
1508,9,A,April,71
1508,9,A,May,72
1508,9,A,August,63
1508,9,A,September,65
1508,9,A,October,70
1508,9,A,November,67
1508,9,A,December,67
1508,9,A,January,66
